Program Version = FreeWake2020_dev V0.4
Flight configuration defined in input file = input.txt
Flight Condition number = 1
This file holds surface DVE informtion of last timestep
CL trim final alpha = 21.408
surface and wake DVE after number of timesteps = 20
elements in span direction = 18
number of surface elements = 92
Coefficients are based on DVE area and DVE freestreaem velocity
 index               xo               yo               zo              cfn         normal-x         normal-y         normal-z                u                v                w             area              eta              xsi               nu          epsilon              psi            phiLE             Phi0            phiTE               x1               y1               z1               x2               y2               z2                A                B                C 	#
    25       -96.880193        -9.000000       -38.312798         0.111667         0.109133        -0.000000         0.994027         9.310018         0.000000         3.650145         0.503004         1.000000         0.125751         0.000000         6.265360         0.000000         0.000000         0.000000         0.000000       -97.005193       -10.000000       -38.299074       -97.005193        -8.000000       -38.299074         9.073088         6.005754        -3.067335 
    26       -96.880193        -7.000000       -38.312798         0.163789         0.109133        -0.000000         0.994027         9.310018         0.000000         3.650145         0.503004         1.000000         0.125751         0.000000         6.265360         0.000000         0.000000         0.000000         0.000000       -97.005193        -8.000000       -38.299074       -97.005193        -6.000000       -38.299074        11.983432         0.072765         0.100840 
    27       -96.880193        -5.000000       -38.312798         0.167328         0.109133        -0.000000         0.994027         9.310018         0.000000         3.650145         0.503004         1.000000         0.125751         0.000000         6.265360         0.000000         0.000000         0.000000         0.000000       -97.005193        -6.000000       -38.299074       -97.005193        -4.000000       -38.299074        12.383662         0.178806        -0.047820 
    28       -96.880193        -3.000000       -38.312798         0.169279         0.109133        -0.000000         0.994027         9.310018         0.000000         3.650145         0.503004         1.000000         0.125751         0.000000         6.265360         0.000000         0.000000         0.000000         0.000000       -97.005193        -4.000000       -38.299074       -97.005193        -2.000000       -38.299074        12.585673         0.058883        -0.012142 
    29       -96.880193        -1.000000       -38.312798         0.169926         0.109133        -0.000000         0.994027         9.310018         0.000000         3.650145         0.503004         1.000000         0.125751         0.000000         6.265360         0.000000         0.000000         0.000000         0.000000       -97.005193        -2.000000       -38.299074       -97.005193         0.000000       -38.299074        12.658351         0.017272        -0.008664 
    30       -97.680193         1.000000       -38.313144         1.660605        -0.175596         0.000000         0.984462         9.310018         0.000000         3.650145         0.304735         1.000000         0.076184        -0.000000       -10.113353        -0.000000         0.000000         0.000000         0.000000       -97.755193         0.000000       -38.326521       -97.755193         2.000000       -38.326521         4.573616        -0.007391        -0.003688 
    31       -97.680193         3.000000       -38.313144         1.647890        -0.175596         0.000000         0.984462         9.310018         0.000000         3.650145         0.304735         1.000000         0.076184        -0.000000       -10.113353        -0.000000         0.000000         0.000000         0.000000       -97.755193         2.000000       -38.326521       -97.755193         4.000000       -38.326521         4.542910        -0.024488        -0.004861 
    32       -97.680193         5.000000       -38.313144         1.611795        -0.175596         0.000000         0.984462         9.310018         0.000000         3.650145         0.304735         1.000000         0.076184        -0.000000       -10.113353        -0.000000         0.000000         0.000000         0.000000       -97.755193         4.000000       -38.326521       -97.755193         6.000000       -38.326521         4.459321        -0.074270        -0.020030 
    33       -97.680193         7.000000       -38.313144         1.546854        -0.175596         0.000000         0.984462         9.310018         0.000000         3.650145         0.304735         1.000000         0.076184        -0.000000       -10.113353        -0.000000         0.000000         0.000000         0.000000       -97.755193         6.000000       -38.326521       -97.755193         8.000000       -38.326521         4.288669        -0.038371         0.037980 
    34       -97.680193         9.000000       -38.313144         1.003983        -0.175596         0.000000         0.984462         9.310018         0.000000         3.650145         0.304735         1.000000         0.076184        -0.000000       -10.113353        -0.000000         0.000000         0.000000         0.000000       -97.755193         8.000000       -38.326521       -97.755193        10.000000       -38.326521         3.235003        -2.144139        -1.090864 
    35       -97.530193         1.000000       -38.294681         0.816011        -0.067644         0.000000         0.997709         9.310018         0.000000         3.650145         0.300689         1.000000         0.075172        -0.000000        -3.878702        -0.000000         0.000000         0.000000         0.000000       -97.605193         0.000000       -38.299766       -97.605193         2.000000       -38.299766         7.111117        -0.010864        -0.005420 
    36       -97.530193         3.000000       -38.294681         0.811338        -0.067644         0.000000         0.997709         9.310018         0.000000         3.650145         0.300689         1.000000         0.075172        -0.000000        -3.878702        -0.000000         0.000000         0.000000         0.000000       -97.605193         2.000000       -38.299766       -97.605193         4.000000       -38.299766         7.066016        -0.035931        -0.007114 
    37       -97.530193         5.000000       -38.294681         0.797780        -0.067644         0.000000         0.997709         9.310018         0.000000         3.650145         0.300689         1.000000         0.075172        -0.000000        -3.878702        -0.000000         0.000000         0.000000         0.000000       -97.605193         4.000000       -38.299766       -97.605193         6.000000       -38.299766         6.942515        -0.110753        -0.030297 
    38       -97.530193         7.000000       -38.294681         0.773565        -0.067644         0.000000         0.997709         9.310018         0.000000         3.650145         0.300689         1.000000         0.075172        -0.000000        -3.878702        -0.000000         0.000000         0.000000         0.000000       -97.605193         6.000000       -38.299766       -97.605193         8.000000       -38.299766         6.692930        -0.045723         0.062813 
    39       -97.530193         9.000000       -38.294681         0.518627        -0.067644         0.000000         0.997709         9.310018         0.000000         3.650145         0.300689         1.000000         0.075172        -0.000000        -3.878702        -0.000000         0.000000         0.000000         0.000000       -97.605193         8.000000       -38.299766       -97.605193        10.000000       -38.299766         5.072466        -3.355010        -1.717456 
    40       -97.380193         1.000000       -38.287933         0.572045        -0.022167         0.000000         0.999754         9.310018         0.000000         3.650145         0.300074         1.000000         0.075018        -0.000000        -1.270156        -0.000000         0.000000         0.000000         0.000000       -97.455193         0.000000       -38.289596       -97.455193         2.000000       -38.289596         8.959685        -0.013204        -0.006585 
    41       -97.380193         3.000000       -38.287933         0.569018        -0.022167         0.000000         0.999754         9.310018         0.000000         3.650145         0.300074         1.000000         0.075018        -0.000000        -1.270156        -0.000000         0.000000         0.000000         0.000000       -97.455193         2.000000       -38.289596       -97.455193         4.000000       -38.289596         8.904633        -0.044153        -0.008890 
    42       -97.380193         5.000000       -38.287933         0.560332        -0.022167         0.000000         0.999754         9.310018         0.000000         3.650145         0.300074         1.000000         0.075018        -0.000000        -1.270156        -0.000000         0.000000         0.000000         0.000000       -97.455193         4.000000       -38.289596       -97.455193         6.000000       -38.289596         8.753203        -0.134841        -0.036454 
    43       -97.380193         7.000000       -38.287933         0.543953        -0.022167         0.000000         0.999754         9.310018         0.000000         3.650145         0.300074         1.000000         0.075018        -0.000000        -1.270156        -0.000000         0.000000         0.000000         0.000000       -97.455193         6.000000       -38.289596       -97.455193         8.000000       -38.289596         8.449523        -0.057021         0.075364 
    44       -97.380193         9.000000       -38.287933         0.361974        -0.022167         0.000000         0.999754         9.310018         0.000000         3.650145         0.300074         1.000000         0.075018        -0.000000        -1.270156        -0.000000         0.000000         0.000000         0.000000       -97.455193         8.000000       -38.289596       -97.455193        10.000000       -38.289596         6.397752        -4.233933        -2.163820 
    45       -97.230193         1.000000       -38.287873         0.441595         0.021360        -0.000000         0.999772         9.310018         0.000000         3.650145         0.300068         1.000000         0.075017         0.000000         1.223935         0.000000         0.000000         0.000000         0.000000       -97.305193         0.000000       -38.286270       -97.305193         2.000000       -38.286270        10.436632        -0.014943        -0.007451 
    46       -97.230193         3.000000       -38.287873         0.439481         0.021360        -0.000000         0.999772         9.310018         0.000000         3.650145         0.300068         1.000000         0.075017         0.000000         1.223935         0.000000         0.000000         0.000000         0.000000       -97.305193         2.000000       -38.286270       -97.305193         4.000000       -38.286270        10.374117        -0.050399        -0.010278 
