FX 67-K-170/17     No Flap    Number of Rows =85
-3.148800704	0.223939	0.0126478	700000	-0.11
-2.839700448	0.258894	0.0115401	700000	-0.11
-2.228664735	0.324831	0.00999871	700000	-0.11
-1.885216897	0.359614	0.00909336	700000	-0.11
-1.423907733	0.407485	0.00879709	700000	-0.11
-0.888896548	0.464814	0.00937915	700000	-0.11
-0.187929945	0.539462	0.00959284	700000	-0.11
0.862449467	0.65132		0.0100483	700000	-0.11
1.236556908	0.69193		0.0102905	700000	-0.11
1.807604512	0.752917	0.0105696	700000	-0.11
2.664442776	0.844426	0.0109545	700000	-0.11
3.806130406	0.966888	0.0109393	700000	-0.11
4.919307075	1.08612		0.0107213	700000	-0.11
5.775118059	1.1782		0.0104318	700000	-0.11
7.37735536	1.27357		0.0102776	700000	-0.11
11.36915054	1.32779		0.0105219	700000	-0.11
8.851696837	1.36477		0.0110334	700000	-0.11
9.1		1.38812		0.0115766	700000	-0.11
-6.054911114	-0.0593984	0.0146311	1000000	-0.11
-5.60066976	-0.0182738	0.0137246	1000000	-0.11
-4.921650478	0.043201	0.0129888	1000000	-0.11
-4.044340457	0.135413	0.0118852	1000000	-0.11
-2.826720984	0.268566	0.0104147	1000000	-0.11
-2.202763783	0.333546	0.00937573	1000000	-0.11
-1.997580298	0.357584	0.00870363	1000000	-0.11
-1.70432446	0.39194		0.0076953	1000000	-0.11
-1.326606912	0.436191	0.0075986	1000000	-0.11
-1.123574448	0.459977	0.00766846	1000000	-0.11
-0.368933182	0.548386	0.00774486	1000000	-0.11
0.251640554	0.612918	0.0080212	1000000	-0.11
1.239274062	0.708049	0.00833437	1000000	-0.11
2.065223657	0.799894	0.00830993	1000000	-0.11
2.867705269	0.881478	0.00845309	1000000	-0.11
4.058450236	1.01412		0.00850024	1000000	-0.11
5.72152753	1.19775		0.00862		1000000	-0.11
6.66029233	1.29967		0.00896758	1000000	-0.11
10.20035713	1.35057		0.00931		1000000	-0.11
7.941692337	1.38444		0.00975188	1000000	-0.11
8.204098199	1.39091		0.0107306	1000000	-0.11
-6.126257731	-0.143897	0.0130911	1500000	-0.11
-5.770606162	-0.106323	0.0126226	1500000	-0.11
-4.973144985	-0.0209244	0.0115516	1500000	-0.11
-4.548885927	0.0268421	0.011118	1500000	-0.11
-4.155346826	0.0711499	0.010853	1500000	-0.11
-3.61492831	0.132567	0.0102859	1500000	-0.11
-3.148769876	0.187125	0.00988699	1500000	-0.11
-2.668226612	0.241671	0.00952182	1500000	-0.11
-2.342869693	0.279268	0.00898572	1500000	-0.11
-2.042277035	0.313453	0.00848301	1500000	-0.11
-1.635770154	0.357944	0.00767746	1500000	-0.11
-1.162728201	0.409227	0.0069065	1500000	-0.11
-0.694510861	0.46036		0.0065747	1500000	-0.11
-0.241378557	0.511402	0.00651317	1500000	-0.11
0.358912849	0.579369	0.00669013	1500000	-0.11
1.205916749	0.667731	0.00690328	1500000	-0.11
2.057636627	0.766321	0.00705007	1500000	-0.11
2.972770442	0.868335	0.0071297	1500000	-0.11
3.693081539	0.946528	0.0072403	1500000	-0.11
4.489548993	1.03155		0.00728413	1500000	-0.11
5.256925397	1.11654		0.00739554	1500000	-0.11
6.270045859	1.22533		0.00757732	1500000	-0.11
12.43776095	1.29328		0.00778806	1500000	-0.11
7.709022473	1.33064		0.00796139	1500000	-0.11
7.951221019	1.34068		0.00843555	1500000	-0.11
-3.623900785	0.133854	0.009432	2000000	-0.11
-2.918066768	0.21492		0.00859298	2000000	-0.11
-2.5343099	0.258995	0.00845978	2000000	-0.11
-2.150857773	0.303035	0.00825925	2000000	-0.11
-1.857583069	0.336718	0.00772166	2000000	-0.11
-1.360645133	0.393792	0.00644412	2000000	-0.11
-0.918656479	0.444555	0.00610913	2000000	-0.11
-0.44635038	0.4988		0.00594261	2000000	-0.11
0.323540342	0.587223	0.00621494	2000000	-0.11
0.773540859	0.63821		0.00631767	2000000	-0.11
1.432462163	0.709535	0.00635374	2000000	-0.11
1.870267007	0.760504	0.0064228	2000000	-0.11
2.792145855	0.869199	0.0064938	2000000	-0.11
3.253768495	0.920134	0.00649551	2000000	-0.11
4.107875506	1.01188		0.00663328	2000000	-0.11
4.420840202	1.04929		0.00673555	2000000	-0.11
4.935949731	1.11391		0.00693975	2000000	-0.11
5.56558426	1.17515		0.0071775	2000000	-0.11
6.400322942	1.25673		0.0073486	2000000	-0.11
7.51221892	1.32482		0.00768759	2000000	-0.11
7.688166342	1.3285		0.0082601	2000000	-0.11
