


Program Version: FreeWake2015_beta


surface DVE
	control point	half-span  sweep  dihedral
n	xo		yo		zo		eta		xsi		nu		phiLE		phiTE		epsilon		normal
0	-0.125000	0.150000	0.000000	0.150000	0.083333	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	1.000000	
1	-0.125000	0.450000	0.000000	0.150000	0.083333	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	1.000000	
2	-0.125000	0.750000	0.000000	0.150000	0.083333	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	1.000000	
3	-0.125000	1.050000	0.000000	0.150000	0.083333	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	1.000000	
4	-0.125000	1.350000	0.000000	0.150000	0.083333	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	1.000000	
5	-0.125000	1.650000	0.000000	0.150000	0.083333	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	1.000000	
6	-0.125000	1.950000	0.000000	0.150000	0.083333	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	1.000000	
7	-0.125000	2.250000	0.000000	0.150000	0.083333	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	1.000000	
8	-0.125000	2.550000	0.000000	0.150000	0.083333	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	1.000000	
9	-0.125000	2.850000	0.000000	0.150000	0.083333	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	1.000000	
10	0.041667	0.150000	0.000000	0.150000	0.083333	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	1.000000	
11	0.041667	0.450000	0.000000	0.150000	0.083333	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	1.000000	
12	0.041667	0.750000	0.000000	0.150000	0.083333	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	1.000000	
13	0.041667	1.050000	0.000000	0.150000	0.083333	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	1.000000	
14	0.041667	1.350000	0.000000	0.150000	0.083333	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	1.000000	
15	0.041667	1.650000	0.000000	0.150000	0.083333	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	1.000000	
16	0.041667	1.950000	0.000000	0.150000	0.083333	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	1.000000	
17	0.041667	2.250000	0.000000	0.150000	0.083333	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	1.000000	
