Program Version = FreeWake2020_dev V0.4
Flight configuration defined in input file = input.txt
Flight Condition number = 2
This file holds surface DVE informtion of last timestep
CL trim final alpha = 8.559
surface and wake DVE after number of timesteps = 20
elements in span direction = 5
number of surface elements = 30
Coefficients are based on DVE area and DVE freestreaem velocity
 index               xo               yo               zo              cfn         normal-x         normal-y         normal-z                u                v                w             area              eta              xsi               nu          epsilon              psi            phiLE             Phi0            phiTE               x1               y1               z1               x2               y2               z2                A                B                C 	#
    16      -103.305718        -7.000000       -15.626323         0.208616         0.000000        -0.000000         1.000000         9.888640         0.000000         1.488221         0.300000         1.000000         0.075000         0.000000         0.000000         0.000000         0.000000         0.000000         0.000000      -103.380718        -8.000000       -15.626323      -103.380718        -6.000000       -15.626323         3.588972         1.028565         0.763156 
    17      -103.305718        -5.000000       -15.626323        -0.594454         0.000000        -0.000000         1.000000         9.888640         0.000000         1.488221         0.300000         1.000000         0.075000         0.000000         0.000000         0.000000         0.000000         0.000000         0.000000      -103.380718        -6.000000       -15.626323      -103.380718        -4.000000       -15.626323         3.600975        -6.114314        -4.334595 
    18      -103.305718        -3.000000       -15.626323        -5.938210         0.000000        -0.000000         1.000000         9.888640         0.000000         1.488221         0.300000         1.000000         0.075000         0.000000         0.000000         0.000000         0.000000         0.000000         0.000000      -103.380718        -4.000000       -15.626323      -103.380718        -2.000000       -15.626323         3.870423        36.220218        25.501861 
    19      -103.305718        -1.000000       -15.626323      -312.053097         0.000000        -0.000000         1.000000         9.888640         0.000000         1.488221         0.300000         1.000000         0.075000         0.000000         0.000000         0.000000         0.000000         0.000000         0.000000      -103.380718        -2.000000       -15.626323      -103.380718         0.000000       -15.626323         0.519432      -217.370080      -152.297011 
    20      -103.155718        -9.000000       -15.626323         0.092611         0.000000        -0.000000         1.000000         9.888640         0.000000         1.488221         0.300000         1.000000         0.075000         0.000000         0.000000         0.000000         0.000000         0.000000         0.000000      -103.230718       -10.000000       -15.626323      -103.230718        -8.000000       -15.626323         2.958176         2.083986        -0.874190 
    21      -103.155718        -7.000000       -15.626323        -0.050898         0.000000        -0.000000         1.000000         9.888640         0.000000         1.488221         0.300000         1.000000         0.075000         0.000000         0.000000         0.000000         0.000000         0.000000         0.000000      -103.230718        -8.000000       -15.626323      -103.230718        -6.000000       -15.626323         3.886408        -0.898735        -0.617170 
    22      -103.155718        -5.000000       -15.626323         1.042571         0.000000        -0.000000         1.000000         9.888640         0.000000         1.488221         0.300000         1.000000         0.075000         0.000000         0.000000         0.000000         0.000000         0.000000         0.000000      -103.230718        -6.000000       -15.626323      -103.230718        -4.000000       -15.626323         3.986291         5.364653         3.748864 
    23      -103.155718        -3.000000       -15.626323        -3.538738         0.000000        -0.000000         1.000000         9.888640         0.000000         1.488221         0.300000         1.000000         0.075000         0.000000         0.000000         0.000000         0.000000         0.000000         0.000000      -103.230718        -4.000000       -15.626323      -103.230718        -2.000000       -15.626323         3.767475       -31.527047       -22.194714 
    24      -103.155718        -1.000000       -15.626323        87.375602         0.000000        -0.000000         1.000000         9.888640         0.000000         1.488221         0.300000         1.000000         0.075000         0.000000         0.000000         0.000000         0.000000         0.000000         0.000000      -103.230718        -2.000000       -15.626323      -103.230718         0.000000       -15.626323         3.403707       182.632463       129.274469 
    25      -102.955718        -9.000000       -15.626323         0.021853         0.000000        -0.000000         1.000000         9.888640         0.000000         1.488221         0.500000         1.000000         0.125000         0.000000         0.000000         0.000000         0.000000         0.000000         0.000000      -103.080718       -10.000000       -15.626323      -103.080718        -8.000000       -15.626323         3.130124         2.072082        -1.058041 
    26      -102.955718        -7.000000       -15.626323         0.096627         0.000000        -0.000000         1.000000         9.888640         0.000000         1.488221         0.500000         1.000000         0.125000         0.000000         0.000000         0.000000         0.000000         0.000000         0.000000      -103.080718        -8.000000       -15.626323      -103.080718        -6.000000       -15.626323         4.138416         0.032502         0.038251 
    27      -102.955718        -5.000000       -15.626323        -0.056538         0.000000        -0.000000         1.000000         9.888640         0.000000         1.488221         0.500000         1.000000         0.125000         0.000000         0.000000         0.000000         0.000000         0.000000         0.000000      -103.080718        -6.000000       -15.626323      -103.080718        -4.000000       -15.626323         4.246053        -0.035237        -0.072121 
    28      -102.955718        -3.000000       -15.626323         6.420916         0.000000        -0.000000         1.000000         9.888640         0.000000         1.488221         0.500000         1.000000         0.125000         0.000000         0.000000         0.000000         0.000000         0.000000         0.000000      -103.080718        -4.000000       -15.626323      -103.080718        -2.000000       -15.626323         4.004085        -0.089740         0.044870 
    29      -102.955718        -1.000000       -15.626323       155.535033         0.000000        -0.000000         1.000000         9.888640         0.000000         1.488221         0.500000         1.000000         0.125000         0.000000         0.000000         0.000000         0.000000         0.000000         0.000000      -103.080718        -2.000000       -15.626323      -103.080718         0.000000       -15.626323         3.959215         0.000000         0.000000 
