Program Version = FreeWake2020_dev V0.4
Flight configuration defined in input file = input.txt
Flight Condition number = 1
This file holds surface DVE informtion of last timestep
Angle of attack sweep alpha = 15.000
surface and wake DVE after number of timesteps = 20
elements in span direction = 18
number of surface elements = 92
Coefficients are based on DVE area and DVE freestreaem velocity
 index               xo               yo               zo              cfn         normal-x         normal-y         normal-z                u                v                w             area              eta              xsi               nu          epsilon              psi            phiLE             Phi0            phiTE               x1               y1               z1               x2               y2               z2                A                B                C 	#
    13      -101.047212        -3.000000       -27.137412         0.463943        -0.022167         0.000000         0.999754         9.659258         0.000000         2.588190         0.300074         1.000000         0.075018        -0.000000        -1.270156        -0.000000         0.000000         0.000000         0.000000      -101.122212        -4.000000       -27.139075      -101.122212        -2.000000       -27.139075         6.503055         0.034046        -0.006972 
    14      -101.047212        -1.000000       -27.137412         0.466446        -0.022167         0.000000         0.999754         9.659258         0.000000         2.588190         0.300074         1.000000         0.075018        -0.000000        -1.270156        -0.000000         0.000000         0.000000         0.000000      -101.122212        -2.000000       -27.139075      -101.122212         0.000000       -27.139075         6.545198         0.010035        -0.005033 
    15      -100.897212        -9.000000       -27.137351         0.241504         0.021360        -0.000000         0.999772         9.659258         0.000000         2.588190         0.300068         1.000000         0.075017         0.000000         1.223935         0.000000         0.000000         0.000000         0.000000      -100.972212       -10.000000       -27.135749      -100.972212        -8.000000       -27.135749         5.490605         3.639635        -1.850970 
    16      -100.897212        -7.000000       -27.137351         0.357631         0.021360        -0.000000         0.999772         9.659258         0.000000         2.588190         0.300068         1.000000         0.075017         0.000000         1.223935         0.000000         0.000000         0.000000         0.000000      -100.972212        -8.000000       -27.135749      -100.972212        -6.000000       -27.135749         7.276699         0.057165         0.059736 
    17      -100.897212        -5.000000       -27.137351         0.366307         0.021360        -0.000000         0.999772         9.659258         0.000000         2.588190         0.300068         1.000000         0.075017         0.000000         1.223935         0.000000         0.000000         0.000000         0.000000      -100.972212        -6.000000       -27.135749      -100.972212        -4.000000       -27.135749         7.539732         0.115627        -0.030505 
    18      -100.897212        -3.000000       -27.137351         0.371667         0.021360        -0.000000         0.999772         9.659258         0.000000         2.588190         0.300068         1.000000         0.075017         0.000000         1.223935         0.000000         0.000000         0.000000         0.000000      -100.972212        -4.000000       -27.135749      -100.972212        -2.000000       -27.135749         7.671527         0.038731        -0.007943 
    19      -100.897212        -1.000000       -27.137351         0.373464         0.021360        -0.000000         0.999772         9.659258         0.000000         2.588190         0.300068         1.000000         0.075017         0.000000         1.223935         0.000000         0.000000         0.000000         0.000000      -100.972212        -2.000000       -27.135749      -100.972212         0.000000       -27.135749         7.719440         0.011403        -0.005721 
    20      -100.747212        -9.000000       -27.143753         0.197014         0.063862        -0.000000         0.997959         9.659258         0.000000         2.588190         0.300614         1.000000         0.075153         0.000000         3.661510         0.000000         0.000000         0.000000         0.000000      -100.822212       -10.000000       -27.138954      -100.822212        -8.000000       -27.138954         6.207694         4.110235        -2.097458 
    21      -100.747212        -7.000000       -27.143753         0.289149         0.063862        -0.000000         0.997959         9.659258         0.000000         2.588190         0.300614         1.000000         0.075153         0.000000         3.661510         0.000000         0.000000         0.000000         0.000000      -100.822212        -8.000000       -27.138954      -100.822212        -6.000000       -27.138954         8.205783         0.055307         0.069994 
    22      -100.747212        -5.000000       -27.143753         0.295273         0.063862        -0.000000         0.997959         9.659258         0.000000         2.588190         0.300614         1.000000         0.075153         0.000000         3.661510         0.000000         0.000000         0.000000         0.000000      -100.822212        -6.000000       -27.138954      -100.822212        -4.000000       -27.138954         8.492457         0.127449        -0.033923 
