FX 71-L-150   No Flap		Number of Rows=541
-10	-1.0895	0.02042	5.00E+05	0.0053
-9.75	-1.0678	0.0199	5.00E+05	0.0056
-9.5	-1.0445	0.01951	5.00E+05	0.0059
-9.25	-1.0237	0.01874	5.00E+05	0.0062
-9	-0.9993	0.01832	5.00E+05	0.0064
-8.75	-0.9769	0.01767	5.00E+05	0.0066
-8.5	-0.9524	0.01726	5.00E+05	0.0068
-8.25	-0.9291	0.01668	5.00E+05	0.007
-8	-0.9045	0.0162	5.00E+05	0.0071
-7.75	-0.8796	0.01565	5.00E+05	0.0072
-7.5	-0.8539	0.01521	5.00E+05	0.0072
-7.25	-0.8288	0.01467	5.00E+05	0.0073
-7	-0.8034	0.01417	5.00E+05	0.0073
-6.75	-0.7782	0.01364	5.00E+05	0.0073
-6.5	-0.753	0.01299	5.00E+05	0.0072
-6.25	-0.7273	0.01232	5.00E+05	0.0071
-6	-0.7015	0.01165	5.00E+05	0.0069
-5.75	-0.6752	0.01104	5.00E+05	0.0067
-5.5	-0.6486	0.01049	5.00E+05	0.0064
-5.25	-0.6216	0.01005	5.00E+05	0.0062
-5	-0.5934	0.00973	5.00E+05	0.0059
-4.75	-0.5644	0.00946	5.00E+05	0.0055
-4.5	-0.5352	0.0093	5.00E+05	0.0052
-4.25	-0.5059	0.00919	5.00E+05	0.005
-4	-0.4765	0.00912	5.00E+05	0.0047
-3.75	-0.4471	0.00911	5.00E+05	0.0045
-3.5	-0.4173	0.00909	5.00E+05	0.0042
-3.25	-0.3875	0.00902	5.00E+05	0.0039
-3	-0.3574	0.00904	5.00E+05	0.0036
-2.75	-0.3279	0.00897	5.00E+05	0.0034
-2.5	-0.2981	0.00897	5.00E+05	0.0032
-2.25	-0.2682	0.00901	5.00E+05	0.0029
-2	-0.2385	0.00901	5.00E+05	0.0026
-1.75	-0.2082	0.00901	5.00E+05	0.0023
-1.5	-0.1779	0.00901	5.00E+05	0.0019
-1.25	-0.1481	0.00896	5.00E+05	0.0016
-1	-0.1183	0.00896	5.00E+05	0.0014
-0.75	-0.0885	0.00902	5.00E+05	0.0012
-0.5	-0.0581	0.00905	5.00E+05	0.0007
-0.25	-0.0279	0.009	5.00E+05	0.0004
0	0.002	0.00898	5.00E+05	0.0001
0.25	0.032	0.00897	5.00E+05	-0.0002
0.5	0.0619	0.00898	5.00E+05	-0.0004
0.75	0.0922	0.00901	5.00E+05	-0.0008
1	0.1223	0.00896	5.00E+05	-0.0012
1.25	0.1522	0.00891	5.00E+05	-0.0014
1.5	0.1819	0.00891	5.00E+05	-0.0016
1.75	0.212	0.00894	5.00E+05	-0.002
2	0.2422	0.00894	5.00E+05	-0.0023
2.25	0.2724	0.00896	5.00E+05	-0.0027
2.5	0.3019	0.00895	5.00E+05	-0.0029
2.75	0.3319	0.00893	5.00E+05	-0.0032
3	0.3614	0.00896	5.00E+05	-0.0034
3.25	0.3914	0.00899	5.00E+05	-0.0037
3.5	0.4214	0.00905	5.00E+05	-0.004
3.75	0.4513	0.0091	5.00E+05	-0.0043
4	0.4807	0.0091	5.00E+05	-0.0046
4.25	0.5102	0.00914	5.00E+05	-0.0048
4.5	0.5396	0.00922	5.00E+05	-0.0051
4.75	0.569	0.00935	5.00E+05	-0.0054
5	0.598	0.00961	5.00E+05	-0.0057
5.25	0.6261	0.00989	5.00E+05	-0.006
5.5	0.6532	0.01033	5.00E+05	-0.0062
5.75	0.6801	0.01084	5.00E+05	-0.0065
6	0.7069	0.01138	5.00E+05	-0.0067
6.25	0.7335	0.01194	5.00E+05	-0.007
6.5	0.76	0.01251	5.00E+05	-0.0072
6.75	0.7859	0.01295	5.00E+05	-0.0073
7	0.8114	0.01347	5.00E+05	-0.0074
7.25	0.8373	0.01395	5.00E+05	-0.0074
7.5	0.8625	0.01451	5.00E+05	-0.0075
7.75	0.8874	0.01511	5.00E+05	-0.0075
8	0.9118	0.01569	5.00E+05	-0.0074
8.25	0.9352	0.01632	5.00E+05	-0.0071
8.5	0.9588	0.01691	5.00E+05	-0.0069
8.75	0.9823	0.01752	5.00E+05	-0.0067
9	1.0042	0.01828	5.00E+05	-0.0065
9.25	1.0271	0.01885	5.00E+05	-0.0062
9.5	1.046	0.01973	5.00E+05	-0.0056
9.75	1.0668	0.02039	5.00E+05	-0.0052
10	1.0869	0.0211	5.00E+05	-0.0048
-10	-1.1142	0.0182	7.00E+07	0.0079
-9.75	-1.091	0.01768	7.00E+07	0.0081
-9.5	-1.0663	0.01729	7.00E+07	0.0083
-9.25	-1.0427	0.01675	7.00E+07	0.0085
-9	-1.0178	0.01634	7.00E+07	0.0086
-8.75	-0.9924	0.01598	7.00E+07	0.0087
-8.5	-0.9678	0.01553	7.00E+07	0.0088
-8.25	-0.9414	0.01528	7.00E+07	0.0088
-8	-0.916	0.01478	7.00E+07	0.0088
-7.75	-0.8895	0.01442	7.00E+07	0.0088
-7.5	-0.8635	0.01398	7.00E+07	0.0087
-7.25	-0.8371	0.01357	7.00E+07	0.0087
-7	-0.8106	0.01318	7.00E+07	0.0087
-6.75	-0.7843	0.01278	7.00E+07	0.0086
-6.5	-0.7579	0.01228	7.00E+07	0.0085
-6.25	-0.7314	0.0117	7.00E+07	0.0083
-6	-0.7047	0.01112	7.00E+07	0.0081
-5.75	-0.6778	0.01057	7.00E+07	0.0078
-5.5	-0.6505	0.01004	7.00E+07	0.0076
-5.25	-0.6232	0.00952	7.00E+07	0.0073
-5	-0.5954	0.00906	7.00E+07	0.007
-4.75	-0.567	0.00867	7.00E+07	0.0066
-4.5	-0.5378	0.00838	7.00E+07	0.0062
-4.25	-0.5084	0.00817	7.00E+07	0.0058
-4	-0.4788	0.00801	7.00E+07	0.0055
-3.75	-0.4491	0.00789	7.00E+07	0.0052
-3.5	-0.4195	0.00781	7.00E+07	0.0049
-3.25	-0.3897	0.00777	7.00E+07	0.0046
-3	-0.3595	0.00772	7.00E+07	0.0042
-2.75	-0.3296	0.00765	7.00E+07	0.0039
-2.5	-0.2994	0.00762	7.00E+07	0.0036
-2.25	-0.2693	0.0076	7.00E+07	0.0032
-2	-0.2395	0.00756	7.00E+07	0.0029
-1.75	-0.2095	0.00761	7.00E+07	0.0026
-1.5	-0.179	0.00757	7.00E+07	0.0022
-1.25	-0.1489	0.0075	7.00E+07	0.0019
-1	-0.1188	0.00749	7.00E+07	0.0015
-0.75	-0.0885	0.0075	7.00E+07	0.0012
-0.5	-0.0584	0.00752	7.00E+07	0.0008
-0.25	-0.0284	0.00751	7.00E+07	0.0005
0	0.0019	0.0075	7.00E+07	0.0001
0.25	0.0322	0.00749	7.00E+07	-0.0002
0.5	0.0625	0.0075	7.00E+07	-0.0006
0.75	0.0925	0.00752	7.00E+07	-0.0009
1	0.1227	0.00748	7.00E+07	-0.0013
1.25	0.1529	0.00748	7.00E+07	-0.0016
1.5	0.183	0.00751	7.00E+07	-0.0019
1.75	0.2131	0.00757	7.00E+07	-0.0023
2	0.2436	0.00758	7.00E+07	-0.0027
2.25	0.2734	0.00755	7.00E+07	-0.003
2.5	0.3033	0.0076	7.00E+07	-0.0033
2.75	0.3335	0.00761	7.00E+07	-0.0036
3	0.3634	0.00768	7.00E+07	-0.004
3.25	0.3936	0.00773	7.00E+07	-0.0043
3.5	0.4237	0.00778	7.00E+07	-0.0047
3.75	0.4534	0.00783	7.00E+07	-0.005
4	0.483	0.00794	7.00E+07	-0.0053
4.25	0.5126	0.00809	7.00E+07	-0.0056
4.5	0.5422	0.00826	7.00E+07	-0.006
4.75	0.5713	0.00856	7.00E+07	-0.0064
5	0.5998	0.00898	7.00E+07	-0.0068
5.25	0.6276	0.0094	7.00E+07	-0.0071
5.5	0.6553	0.00988	7.00E+07	-0.0074
6	0.7102	0.01083	7.00E+07	-0.008
6.25	0.7375	0.01133	7.00E+07	-0.0082
6.75	0.7913	0.01221	7.00E+07	-0.0086
7	0.8177	0.01263	7.00E+07	-0.0087
7.25	0.8441	0.01307	7.00E+07	-0.0088
7.5	0.87	0.01356	7.00E+07	-0.0088
7.75	0.8958	0.01406	7.00E+07	-0.0089
8	0.9212	0.01461	7.00E+07	-0.0089
8.25	0.9463	0.0151	7.00E+07	-0.0088
8.5	0.9708	0.01561	7.00E+07	-0.0087
8.75	0.9953	0.01611	7.00E+07	-0.0085
9	1.0193	0.01667	7.00E+07	-0.0083
9.25	1.0435	0.01717	7.00E+07	-0.0082
9.5	1.0657	0.01788	7.00E+07	-0.0079
