NACA0012,        free transition row= 421
-10	-0.9942	0.0271	150000	-0.0158
-9.75	-0.9764	0.02632	150000	-0.0146
-9.5	-0.9581	0.02559	150000	-0.0135
-9.25	-0.9392	0.02491	150000	-0.0124
-9	-0.9199	0.02425	150000	-0.0113
-8.75	-0.9002	0.02362	150000	-0.0102
-8.5	-0.8803	0.02302	150000	-0.0091
-8.25	-0.8601	0.02245	150000	-0.0081
-8	-0.8397	0.02191	150000	-0.007
-7.75	-0.8192	0.0214	150000	-0.0059
-7.5	-0.7986	0.02092	150000	-0.0048
-7.25	-0.7781	0.02044	150000	-0.0036
-7	-0.7574	0.02	150000	-0.0025
-6.75	-0.7368	0.01957	150000	-0.0013
-6.5	-0.7162	0.01917	150000	-0.0001
-6.25	-0.6954	0.01877	150000	0.0011
-6	-0.6747	0.0184	150000	0.0023
-5.75	-0.6541	0.01801	150000	0.0035
-5.5	-0.6341	0.01756	150000	0.0048
-5.25	-0.613	0.01728	150000	0.006
-5	-0.592	0.01699	150000	0.0071
-4.75	-0.5708	0.01676	150000	0.0083
-4.5	-0.5495	0.01655	150000	0.0094
-4.25	-0.5283	0.01636	150000	0.0105
-4	-0.507	0.01619	150000	0.0116
-3.75	-0.4857	0.01604	150000	0.0126
-3.5	-0.4644	0.0159	150000	0.0136
-3.25	-0.4431	0.01579	150000	0.0146
-3	-0.4218	0.0157	150000	0.0156
-2.75	-0.4003	0.01564	150000	0.0164
-2.5	-0.3787	0.01561	150000	0.0172
-2.25	-0.35	0.01559	150000	0.0165
-2	-0.3045	0.01555	150000	0.0126
-1.75	-0.2594	0.01549	150000	0.0088
0	0.05	0.01549	150000	0.0101
1	0.181	0.01549	150000	0.0111
2	0.3045	0.01555	150000	-0.0126
2.25	0.35	0.01559	150000	-0.0165
2.5	0.3786	0.01561	150000	-0.0172
2.75	0.4002	0.01564	150000	-0.0164
3	0.4217	0.0157	150000	-0.0156
3.25	0.443	0.01578	150000	-0.0146
3.5	0.4643	0.0159	150000	-0.0136
3.75	0.4856	0.01603	150000	-0.0126
4	0.5069	0.01619	150000	-0.0115
4.25	0.5281	0.01636	150000	-0.0105
