FX 67-K-170/17    Flap -4    Number of Rows =256
-2.5	0.0697	0.01311	5.00E+05	-0.0697
-2.25	0.0918	0.01257	5.00E+05	-0.069
-1.5	0.1384	0.0098	5.00E+05	-0.0637
-1.25	0.1628	0.00973	5.00E+05	-0.0628
-1	0.1891	0.00974	5.00E+05	-0.0623
-0.75	0.2163	0.00988	5.00E+05	-0.0619
-0.5	0.243	0.0101	5.00E+05	-0.0616
-0.25	0.2672	0.0104	5.00E+05	-0.0609
0	0.291	0.01069	5.00E+05	-0.0598
0.25	0.3164	0.01085	5.00E+05	-0.0591
0.5	0.3431	0.0109	5.00E+05	-0.0591
0.75	0.37	0.01092	5.00E+05	-0.0588
1	0.3974	0.01095	5.00E+05	-0.0588
1.25	0.4252	0.01096	5.00E+05	-0.059
1.5	0.4529	0.01101	5.00E+05	-0.059
1.75	0.4767	0.01115	5.00E+05	-0.0586
2	0.5017	0.01124	5.00E+05	-0.0584
2.25	0.5274	0.01126	5.00E+05	-0.0582
2.5	0.554	0.01128	5.00E+05	-0.0582
2.75	0.5814	0.01127	5.00E+05	-0.0584
3	0.6094	0.01125	5.00E+05	-0.0588
3.25	0.6379	0.0112	5.00E+05	-0.0591
3.5	0.6658	0.01125	5.00E+05	-0.0594
3.75	0.6875	0.0114	5.00E+05	-0.0587
4	0.7113	0.01148	5.00E+05	-0.0584
4.25	0.7384	0.01148	5.00E+05	-0.0587
4.5	0.7665	0.01146	5.00E+05	-0.0591
4.75	0.7957	0.01138	5.00E+05	-0.0596
5	0.825	0.01128	5.00E+05	-0.0602
5.25	0.8521	0.01134	5.00E+05	-0.0606
5.5	0.8795	0.01143	5.00E+05	-0.0611
5.75	0.9087	0.01144	5.00E+05	-0.0619
6	0.9373	0.01138	5.00E+05	-0.0624
6.25	0.972	0.01132	5.00E+05	-0.0642
6.5	1.0065	0.01137	5.00E+05	-0.0661
6.75	1.0367	0.01154	5.00E+05	-0.0675
7	1.0698	0.01154	5.00E+05	-0.0691
7.25	1.1044	0.01143	5.00E+05	-0.0709
7.5	1.1354	0.01141	5.00E+05	-0.0721
7.75	1.1686	0.01135	5.00E+05	-0.0739
8	1.2043	0.01123	5.00E+05	-0.076
8.25	1.2356	0.01128	5.00E+05	-0.0776
8.5	1.2652	0.01137	5.00E+05	-0.0788
8.75	1.2923	0.01152	5.00E+05	-0.0797
9	1.3202	0.01184	5.00E+05	-0.081
-2.5	0.0724	0.01111	7.00E+05	-0.0692
-2.25	0.0966	0.01069	7.00E+05	-0.0688
-2	0.1206	0.01027	7.00E+05	-0.0685
-1	0.199	0.0077	7.00E+05	-0.0638
-0.75	0.2261	0.00768	7.00E+05	-0.0636
-0.25	0.2816	0.00783	7.00E+05	-0.0636
0	0.3085	0.00804	7.00E+05	-0.0634
0.25	0.3351	0.00822	7.00E+05	-0.0631
0.5	0.3626	0.00831	7.00E+05	-0.0631
0.75	0.3906	0.00838	7.00E+05	-0.0633
1	0.4185	0.00841	7.00E+05	-0.0635
1.25	0.4465	0.00847	7.00E+05	-0.0637
1.5	0.475	0.00851	7.00E+05	-0.064
1.75	0.5033	0.00856	7.00E+05	-0.0643
2	0.5306	0.00864	7.00E+05	-0.0645
2.25	0.5576	0.00869	7.00E+05	-0.0646
2.5	0.5853	0.00874	7.00E+05	-0.0649
2.75	0.6131	0.00876	7.00E+05	-0.0652
3	0.6407	0.00877	7.00E+05	-0.0654
3.25	0.6687	0.00879	7.00E+05	-0.0657
3.5	0.6968	0.00882	7.00E+05	-0.0661
3.75	0.7254	0.00891	7.00E+05	-0.0666
4	0.7514	0.00894	7.00E+05	-0.0666
4.25	0.7774	0.00898	7.00E+05	-0.0666
4.5	0.8041	0.00899	7.00E+05	-0.0667
4.75	0.8318	0.00896	7.00E+05	-0.0671
5	0.8601	0.00894	7.00E+05	-0.0675
5.25	0.8874	0.00898	7.00E+05	-0.0677
5.5	0.912	0.00902	7.00E+05	-0.0675
5.75	0.9377	0.00905	7.00E+05	-0.0675
6	0.9642	0.00907	7.00E+05	-0.0677
6.25	0.9908	0.00905	7.00E+05	-0.0678
6.5	1.0186	0.00909	7.00E+05	-0.0681
6.75	1.0415	0.00913	7.00E+05	-0.0676
7	1.066	0.00915	7.00E+05	-0.0675
7.25	1.0923	0.00911	7.00E+05	-0.0676
7.5	1.1163	0.00914	7.00E+05	-0.0673
7.75	1.1397	0.00915	7.00E+05	-0.0669
8	1.1642	0.00921	7.00E+05	-0.0668
8.25	1.1914	0.0093	7.00E+05	-0.0674
8.5	1.2171	0.00949	7.00E+05	-0.0679
8.75	1.242	0.00979	7.00E+05	-0.0684
9	1.2704	0.01027	7.00E+05	-0.07
-3	0.0193	0.01026	1.00E+06	-0.0689
-2.75	0.0454	0.00994	1.00E+06	-0.0687
-2.5	0.0724	0.00974	1.00E+06	-0.0687
-2.25	0.0977	0.00936	1.00E+06	-0.0684
-2	0.1236	0.00912	1.00E+06	-0.0684
-1.75	0.148	0.0087	1.00E+06	-0.0682
-0.75	0.2324	0.00634	1.00E+06	-0.0647
-0.5	0.2603	0.00634	1.00E+06	-0.0648
