FX 66-17A-175 Stuttgart Experiment rows=26
0	0	0.011	1.00E+06	-0.1
1	0.1	0.0094	1.00E+06	-0.1
2	0.28	0.0103	1.00E+06	-0.1
3	0.38	0.0102	1.00E+06	-0.1
4	0.8	0.0104	1.00E+06	-0.1
5	1.46	0.0126	1.00E+06	-0.1
6	1.47	0.02	1.00E+06	-0.1
0	0	0.0105	1.50E+06	-0.1
1	0.1	0.0089	1.50E+06	-0.1
2	0.17	0.00805	1.50E+06	-0.1
3	0.5	0.0094	1.50E+06	-0.1
4	0.86	0.009	1.50E+06	-0.1
5	1.45	0.01	1.50E+06	-0.1
6	1.46	0.02	1.50E+06	-0.1
0	0	0.0095	2.00E+06	-0.1
1	0.16	0.0075	2.00E+06	-0.1
2	0.39	0.0073	2.00E+06	-0.1
3	1.4	0.0094	2.00E+06	-0.1
4	1.43	0.01	2.00E+06	-0.1
5	1.44	0.02	2.00E+06	-0.1
0	0	0.0093	3.00E+06	-0.1
1	0.2	0.007	3.00E+06	-0.1
2	1.2	0.0082	3.00E+06	-0.1
3	1.42	0.0087	3.00E+06	-0.1
4	1.43	0.01	3.00E+06	-0.1
5	1.44	0.02	3.00E+06	-0.1
