Program Version = FreeWake2020_dev V0.4
Flight configuration defined in input file = FW_Input.txt
Flight Condition number = 1
This file holds surface DVE informtion of last timestep
Angle of attack sweep alpha = 8.000
surface and wake DVE after number of timesteps = 25
elements in span direction = 123
number of surface elements = 738
Coefficients are based on DVE area and DVE freestreaem velocity
 index               xo               yo               zo              cfn         normal-x         normal-y         normal-z                u                v                w             area              eta              xsi               nu          epsilon              psi            phiLE             Phi0            phiTE               x1               y1               z1               x2               y2               z2                A                B                C 	#
   124       -16.753928        -7.768648        -1.673474         0.191318         0.080176         0.245006         0.966201        26.774890        -0.804902         3.762965         0.006846         0.062604         0.027338       -14.228937         4.598662         0.022625        -3.492701        -2.655590        -1.818478       -16.777345        -7.828877        -1.656258       -16.785012        -7.707363        -1.686435         4.746403         2.554699        -0.673666 
   125       -16.759762        -7.647169        -1.703794         0.191130         0.080176         0.245006         0.966201        26.774890        -0.804902         3.762965         0.007306         0.062604         0.029177       -14.228937         4.598662         0.022625        -3.492701        -2.655590        -1.818478       -16.785012        -7.707363        -1.686435       -16.792678        -7.585848        -1.716612         5.056193         2.401468        -0.550148 
   126       -16.765595        -7.525690        -1.734114         0.190489         0.080176         0.245006         0.966201        26.774890        -0.804902         3.762965         0.007767         0.062604         0.031017       -14.228937         4.598662         0.022625        -3.492701        -2.655590        -1.818478       -16.792678        -7.585848        -1.716612       -16.800345        -7.464334        -1.746789         5.348344         2.266740        -0.525898 
   127       -16.771428        -7.404211        -1.764434         0.189281         0.080176         0.245006         0.966201        26.774890        -0.804902         3.762965         0.008228         0.062604         0.032856       -14.228937         4.598662         0.022625        -3.492701        -2.655590        -1.818478       -16.800345        -7.464334        -1.746789       -16.808012        -7.342819        -1.776966         5.623420         2.119360        -0.651186 
   128       -16.777262        -7.282732        -1.794755         0.186671         0.080176         0.245006         0.966201        26.774890        -0.804902         3.762965         0.008688         0.062604         0.034695       -14.228937         4.598662         0.022625        -3.492701        -2.655590        -1.818478       -16.808012        -7.342819        -1.776966       -16.815678        -7.221304        -1.807143         5.879324         1.980341        -0.459126 
   129       -16.690762        -8.255550        -1.556060         0.129652         0.119045         0.245262         0.962120        26.774890        -0.804902         3.762965         0.005023         0.062603         0.020059       -14.301175         6.837011         0.026127        -1.816835        -1.817656        -0.139499       -16.708678        -8.315690        -1.538512       -16.712678        -8.194248        -1.568975         3.353337         5.732899       -10.455835 
   130       -16.692928        -8.134161        -1.586736         0.125152         0.119045         0.245262         0.962120        26.774890        -0.804902         3.762965         0.005485         0.062603         0.021906       -14.301175         6.837011         0.026127        -1.816835        -1.817656        -0.139499       -16.712678        -8.194248        -1.568975       -16.716678        -8.072806        -1.599438         3.934498         3.986240        -3.494545 
   131       -16.695095        -8.012773        -1.617412         0.125596         0.119045         0.245262         0.962120        26.774890        -0.804902         3.762965         0.005948         0.062603         0.023752       -14.301175         6.837011         0.026127        -1.816835        -1.817656        -0.139499       -16.716678        -8.072806        -1.599438       -16.720678        -7.951364        -1.629901         4.385623         3.328705        -1.757113 
   132       -16.697262        -7.891385        -1.648088         0.126112         0.119045         0.245262         0.962120        26.774890        -0.804902         3.762965         0.006410         0.062603         0.025599       -14.301175         6.837011         0.026127        -1.816835        -1.817656        -0.139499       -16.720678        -7.951364        -1.629901       -16.724678        -7.829922        -1.660364         4.777753         2.981486        -1.016090 
   133       -16.699428        -7.769996        -1.678764         0.126255         0.119045         0.245262         0.962120        26.774890        -0.804902         3.762965         0.006873         0.062603         0.027445       -14.301175         6.837011         0.026127        -1.816835        -1.817656        -0.139499       -16.724678        -7.829922        -1.660364       -16.728678        -7.708481        -1.690826         5.136327         2.765529        -0.708738 
   134       -16.701595        -7.648608        -1.709440         0.126097         0.119045         0.245262         0.962120        26.774890        -0.804902         3.762965         0.007335         0.062603         0.029292       -14.301175         6.837011         0.026127        -1.816835        -1.817656        -0.139499       -16.728678        -7.708481        -1.690826       -16.732678        -7.587039        -1.721289         5.471953         2.603330        -0.586731 
   135       -16.703762        -7.527220        -1.740116         0.125654         0.119045         0.245262         0.962120        26.774890        -0.804902         3.762965         0.007797         0.062603         0.031138       -14.301175         6.837011         0.026127        -1.816835        -1.817656        -0.139499       -16.732678        -7.587039        -1.721289       -16.736678        -7.465597        -1.751752         5.788725         2.457043        -0.581642 
   136       -16.705928        -7.405831        -1.770792         0.124858         0.119045         0.245262         0.962120        26.774890        -0.804902         3.762965         0.008260         0.062603         0.032985       -14.301175         6.837011         0.026127        -1.816835        -1.817656        -0.139499       -16.736678        -7.465597        -1.751752       -16.740678        -7.344155        -1.782215         6.086732         2.295119        -0.711632 
   137       -16.708095        -7.284443        -1.801468         0.123245         0.119045         0.245262         0.962120        26.774890        -0.804902         3.762965         0.008722         0.062603         0.034831       -14.301175         6.837011         0.026127        -1.816835        -1.817656        -0.139499       -16.740678        -7.344155        -1.782215       -16.744678        -7.222713        -1.812678         6.362473         2.102106        -0.829941 
   138       -17.075838        -7.011714        -1.841717         0.449096        -0.158105         0.113382         0.980891        26.774890        -0.804902         3.762965         0.035951         0.214026         0.041994        -6.593594        -9.096914         0.119467        -4.648709        -3.233593        -5.249949       -17.099678        -7.224814        -1.820927       -17.134928        -6.800314        -1.875677         2.049974         0.629570        -1.073280 
   139       -17.113354        -6.587213        -1.896459         0.503772        -0.167198         0.112446         0.979490        26.774890        -0.804902         3.762965         0.034038         0.214028         0.039759        -6.548923        -9.624922         0.133807        -4.641634        -3.230056        -5.242887       -17.134928        -6.800314        -1.875677       -17.170178        -6.375814        -1.930427         2.170538         0.156751        -0.031301 
   140       -17.150867        -6.162717        -1.951242         0.546702        -0.176276         0.111501         0.978005        26.774890        -0.804902         3.762965         0.032125         0.214031         0.037524        -6.504113       -10.152913         0.148973        -4.634164        -3.226321        -5.235430       -17.170178        -6.375814        -1.930427       -17.205428        -5.951314        -1.985177         2.228635         0.099439        -0.102587 
   141       -17.188376        -5.738227        -2.006065         0.592827        -0.185339         0.110546         0.976437        26.774890        -0.804902         3.762965         0.030212         0.214033         0.035289        -6.459156       -10.680887         0.164967        -4.626299        -3.222389        -5.227580       -17.205428        -5.951314        -1.985177       -17.240678        -5.526814        -2.039927         2.270082         0.176800         0.283307 
   142       -16.998657        -7.010633        -1.833336         0.385379        -0.052639         0.123038         0.991005        26.774890        -0.804902         3.762965         0.030611         0.214011         0.035759        -7.077316        -3.017415         0.014774        -5.301816        -3.560147        -4.437320       -17.014478        -7.223120        -1.807795       -17.054254        -6.798628        -1.862611         3.530264         0.979697        -1.183160 
   143       -17.035176        -6.586090        -1.887757         0.383495        -0.058427         0.122463         0.990752        26.774890        -0.804902         3.762965         0.033413         0.214011         0.039032        -7.046356        -3.349536         0.018208        -5.300102        -3.559290        -4.435602       -17.054254        -6.798628        -1.862611       -17.094029        -6.374137        -1.917426         3.781969         0.426006        -0.110447 
   144       -17.071698        -6.161543        -1.942139         0.376818        -0.064213         0.121884         0.990465        26.774890        -0.804902         3.762965         0.036216         0.214012         0.042306        -7.015376        -3.681653         0.022000        -5.298209        -3.558343        -4.433704       -17.094029        -6.374137        -1.917426       -17.133804        -5.949645        -1.972241         3.942715         0.318748        -0.140140 
   145       -17.108224        -5.736991        -1.996485         0.369453        -0.069996         0.121300         0.990145        26.774890        -0.804902         3.762965         0.039018         0.214013         0.045579        -6.984372        -4.013767         0.026152        -5.296138        -3.557308        -4.431628       -17.133804        -5.949645        -1.972241       -17.173579        -5.525154        -2.027057         4.076709         0.415926         0.367177 
   146       -16.927246        -7.010360        -1.831216         0.294449        -0.005301         0.125637         0.992062        26.774890        -0.804902         3.762965         0.030567         0.214008         0.035707        -7.217640        -0.303732         0.000125        -4.444651        -3.131564        -3.578142       -16.946318        -7.222686        -1.804428       -16.979589        -6.798082        -1.858379         4.664473         1.235811        -0.981831 
   147       -16.957263        -6.585736        -1.885002         0.299442        -0.009120         0.125339         0.992072        26.774890        -0.804902         3.762965         0.033353         0.214009         0.038962        -7.200632        -0.522527         0.000370        -4.444528        -3.131503        -3.578019       -16.979589        -6.798082        -1.858379       -17.012859        -6.373479        -1.912329         5.050316         0.738909        -0.179110 
   148       -16.987281        -6.161109        -1.938763         0.304199        -0.012938         0.125039         0.992067        26.774890        -0.804902         3.762965         0.036139         0.214009         0.042216        -7.183623        -0.741321         0.000746        -4.444341        -3.131409        -3.577831       -17.012859        -6.373479        -1.912329       -17.046129        -5.948876        -1.966280         5.336157         0.607900        -0.126973 
   149       -17.017299        -5.736479        -1.992499         0.307799        -0.016756         0.124738         0.992048        26.774890        -0.804902         3.762965         0.038925         0.214009         0.045471        -7.166612        -0.960115         0.001251        -4.444088        -3.131283        -3.577578       -17.046129        -5.948876        -1.966280       -17.079399        -5.524273        -2.020230         5.592630         0.681847         0.299738 
   150       -16.855835        -7.010521        -1.832500         0.245593         0.042732         0.127699         0.990892        26.774890        -0.804902         3.762965         0.030594         0.214010         0.035739        -7.343388         2.449096         0.006548        -3.574926        -2.696702        -2.706770       -16.878158        -7.222656        -1.804199       -16.904923        -6.798004        -1.857771         5.624024         1.450049        -0.845860 
   151       -16.879348        -6.585873        -1.886099         0.248898         0.039875         0.127537         0.991032        26.774890        -0.804902         3.762965         0.033376         0.214010         0.038989        -7.333127         2.285280         0.005701        -3.575350        -2.696914        -2.707194       -16.904923        -6.798004        -1.857771       -16.931689        -6.373352        -1.911343         6.118743         0.997281        -0.211961 
   152       -16.902861        -6.161222        -1.939680         0.252999         0.037018         0.127373         0.991164        26.774890        -0.804902         3.762965         0.036159         0.214009         0.042240        -7.322868         2.121463         0.004913        -3.575743        -2.697111        -2.707589       -16.931689        -6.373352        -1.911343       -16.958454        -5.948700        -1.964915         6.511058         0.855939        -0.118261 
   153       -16.926373        -5.736569        -1.993242         0.256327         0.034161         0.127209         0.991288        26.774890        -0.804902         3.762965         0.038941         0.214009         0.045490        -7.312611         1.957647         0.004183        -3.576108        -2.697293        -2.707954       -16.958454        -5.948700        -1.964915       -16.985219        -5.524048        -2.018486         6.872097         0.907465         0.238642 
   154       -16.784423        -7.011083        -1.836884         0.190291         0.081648         0.128619         0.988327        26.774890        -0.804902         3.762965         0.030668         0.214010         0.035825        -7.414717         4.683321         0.018141        -2.700997        -2.259737        -1.831588       -16.809998        -7.223041        -1.807187       -16.830258        -6.798392        -1.860777         6.379813         1.612601        -0.724859 
   155       -16.801431        -6.586461        -1.890695         0.192899         0.080535         0.128579         0.988424        26.774890        -0.804902         3.762965         0.033458         0.214010         0.039085        -7.411667         4.619308         0.017648        -2.701243        -2.259860        -1.831834       -16.830258        -6.798392        -1.860777       -16.850519        -6.373742        -1.914366         6.959964         1.204416        -0.228798 
   156       -16.818438        -6.161838        -1.944498         0.196607         0.079421         0.128537         0.988519        26.774890        -0.804902         3.762965         0.036248         0.214010         0.042344        -7.408617         4.555296         0.017161        -2.701485        -2.259981        -1.832077       -16.850519        -6.373742        -1.914366       -16.870779        -5.949092        -1.967956         7.439105         1.060343        -0.107803 
   157       -16.835445        -5.737215        -1.998294         0.199744         0.078307         0.128496         0.988614        26.774890        -0.804902         3.762965         0.039038         0.214010         0.045603        -7.405568         4.491283         0.016682        -2.701724        -2.260101        -1.832316       -16.870779        -5.949092        -1.967956       -16.891039        -5.524443        -2.021545         7.886503         1.092349         0.182578 
   158       -16.713010        -7.012006        -1.844041         0.125551         0.119660         0.129109         0.984384        26.774890        -0.804902         3.762965         0.030787         0.214010         0.035964        -7.472112         6.872464         0.026555        -1.827432        -1.822955        -0.957176       -16.741838        -7.223761        -1.812763       -16.755593        -6.799166        -1.866780         6.888474         1.718049        -0.654512 
   159       -16.723513        -6.587459        -1.898427         0.126805         0.119179         0.129101         0.984444        26.774890        -0.804902         3.762965         0.033589         0.214010         0.039238        -7.471208         6.844743         0.026341        -1.827538        -1.823008        -0.957282       -16.755593        -6.799166        -1.866780       -16.769348        -6.374571        -1.920797         7.523142         1.337343        -0.234946 
   160       -16.734015        -6.162911        -1.952811         0.128779         0.118699         0.129093         0.984503        26.774890        -0.804902         3.762965         0.036391         0.214010         0.042511        -7.470305         6.817022         0.026128        -1.827644        -1.823061        -0.957388       -16.769348        -6.374571        -1.920797       -16.783103        -5.949977        -1.974813         8.058651         1.193617        -0.100848 
   161       -16.744518        -5.738363        -2.007191         0.130453         0.118219         0.129085         0.984562        26.774890        -0.804902         3.762965         0.039193         0.214010         0.045785        -7.469401         6.789301         0.025915        -1.827750        -1.823114        -0.957494       -16.783103        -5.949977        -1.974813       -16.796859        -5.525382        -2.028830         8.562507         1.214198         0.148934 
   162       -17.214622        -5.357456        -2.047906         0.596534        -0.187613         0.075004         0.979375        26.774890        -0.804902         3.762965         0.025005         0.169415         0.036900        -4.379357       -10.813487         0.123481        -3.380273        -2.599376        -1.551083       -17.240678        -5.526814        -2.039927       -17.261053        -5.189314        -2.069677         2.383089         0.436073         0.407280 
   163       -17.229601        -5.019883        -2.076827         0.558530        -0.183084         0.075350         0.980205        26.774890        -0.804902         3.762965         0.028703         0.169415         0.042356        -4.395800       -10.549461         0.117489        -3.383217        -2.600847        -1.554035       -17.261053        -5.189314        -2.069677       -17.281428        -4.851814        -2.099427         2.563861         0.549857        -0.071465 
   164       -17.244572        -4.682314        -2.105798         0.530285        -0.178552         0.075695         0.981014        26.774890        -0.804902         3.762965         0.032400         0.169414         0.047813        -4.412216       -10.285433         0.111649        -3.386088        -2.602283        -1.556914       -17.281428        -4.851814        -2.099427       -17.301803        -4.514314        -2.129177         2.743865         0.523871        -0.005230 
   165       -17.259535        -4.344750        -2.134818         0.506985        -0.174016         0.076039         0.981803        26.774890        -0.804902         3.762965         0.036098         0.169414         0.053269        -4.428604       -10.021402         0.105961        -3.388888        -2.603683        -1.559722       -17.301803        -4.514314        -2.129177       -17.322178        -4.176814        -2.158927         2.920528         0.517506        -0.013555 
   166       -17.274490        -4.007190        -2.163888         0.487408        -0.169476         0.076380         0.982570        26.774890        -0.804902         3.762965         0.039795         0.169413         0.058725        -4.444966        -9.757369         0.100423        -3.391615        -2.605047        -1.562457       -17.322178        -4.176814        -2.158927       -17.342553        -3.839314        -2.188677         3.094023         0.504854        -0.023787 
   167       -17.289438        -3.669634        -2.193007         0.470186        -0.164933         0.076720         0.983316        26.774890        -0.804902         3.762965         0.043493         0.169413         0.064182        -4.461302        -9.493334         0.095037        -3.394271        -2.606374        -1.565119       -17.342553        -3.839314        -2.188677       -17.362928        -3.501814        -2.218427         3.261406         0.477591        -0.056677 
   168       -17.304379        -3.332083        -2.222176         0.453622        -0.160386         0.077059         0.984042        26.774890        -0.804902         3.762965         0.047190         0.169412         0.069638        -4.477613        -9.229296         0.089800        -3.396854        -2.607666        -1.567710       -17.362928        -3.501814        -2.218427       -17.383303        -3.164314        -2.248177         3.414031         0.407459        -0.150310 
   169       -17.319314        -2.994536        -2.251395         0.433031        -0.155836         0.077396         0.984746        26.774890        -0.804902         3.762965         0.050888         0.169412         0.075095        -4.493899        -8.965257         0.084714        -3.399365        -2.608921        -1.570227       -17.383303        -3.164314        -2.248177       -17.403678        -2.826814        -2.277927         3.516737         0.091977        -0.780800 
   170       -17.130356        -5.356576        -2.037770         0.371956        -0.071443         0.081574         0.994103        26.774890        -0.804902         3.762965         0.032604         0.169406         0.048114        -4.691046        -4.096878         0.008253        -1.608308        -1.713393        -0.998570       -17.173579        -5.525674        -2.027000       -17.183116        -5.188054        -2.055390         4.292989         0.730876         0.465713 
   171       -17.138091        -5.018957        -2.066175         0.378852        -0.068552         0.081672         0.994299        26.774890        -0.804902         3.762965         0.033822         0.169406         0.049912        -4.695744        -3.930812         0.007597        -1.608636        -1.713557        -0.998897       -17.183116        -5.188054        -2.055390       -17.192654        -4.850434        -2.083780         4.578020         0.856850        -0.093904 
   172       -17.145825        -4.681340        -2.094591         0.384474        -0.065660         0.081769         0.994486        26.774890        -0.804902         3.762965         0.035040         0.169406         0.051710        -4.700440        -3.764746         0.006968        -1.608949        -1.713714        -0.999211       -17.192654        -4.850434        -2.083780       -17.202191        -4.512814        -2.112169         4.859572         0.817076        -0.023485 
   173       -17.153558        -4.343723        -2.123017         0.388570        -0.062768         0.081866         0.994665        26.774890        -0.804902         3.762965         0.036258         0.169406         0.053507        -4.705134        -3.598680         0.006367        -1.609250        -1.713864        -0.999511       -17.202191        -4.512814        -2.112169       -17.211729        -4.175194        -2.140559         5.133496         0.798626        -0.030971 
   174       -17.161292        -4.006107        -2.151454         0.391341        -0.059875         0.081962         0.994835        26.774890        -0.804902         3.762965         0.037476         0.169406         0.055305        -4.709826        -3.432614         0.005792        -1.609536        -1.714007        -0.999798       -17.211729        -4.175194        -2.140559       -17.221266        -3.837575        -2.168949         5.400106         0.772690        -0.045577 
   175       -17.169025        -3.668492        -2.179901         0.392818        -0.056981         0.082057         0.994997        26.774890        -0.804902         3.762965         0.038694         0.169406         0.057102        -4.714517        -3.266547         0.005245        -1.609809        -1.714144        -1.000072       -17.221266        -3.837575        -2.168949       -17.230804        -3.499955        -2.197338         5.655617         0.729370        -0.082282 
   176       -17.176759        -3.330878        -2.208359         0.392658        -0.054087         0.082152         0.995151        26.774890        -0.804902         3.762965         0.039912         0.169406         0.058900        -4.719206        -3.100481         0.004725        -1.610069        -1.714273        -1.000331       -17.230804        -3.499955        -2.197338       -17.240341        -3.162335        -2.225728         5.888672         0.619090        -0.243209 
   177       -17.184492        -2.993264        -2.236827         0.391010        -0.051193         0.082246         0.995296        26.774890        -0.804902         3.762965         0.041130         0.169406         0.060697        -4.723894        -2.934415         0.004232        -1.610315        -1.714396        -1.000577       -17.240341        -3.162335        -2.225728       -17.249878        -2.824715        -2.254118         6.059211         0.320908        -0.636873 
   178       -17.034372        -5.356192        -2.033539         0.310445        -0.017711         0.083747         0.996330        26.774890        -0.804902         3.762965         0.032526         0.169406         0.048000        -4.804759        -1.014814         0.000315        -1.002542        -1.410510        -0.392578       -17.079399        -5.525070        -2.020144       -17.085329        -5.187458        -2.048627         5.898817         0.919879         0.323894 
   179       -17.038498        -5.018586        -2.062085         0.309722        -0.015802         0.083783         0.996359        26.774890        -0.804902         3.762965         0.033747         0.169406         0.049802        -4.806674        -0.905417         0.000250        -1.002574        -1.410526        -0.392610       -17.085329        -5.187458        -2.048627       -17.091259        -4.849846        -2.077111         6.236139         1.003309        -0.077650 
   180       -17.042624        -4.680980        -2.090639         0.308198        -0.013893         0.083819         0.996384        26.774890        -0.804902         3.762965         0.034969         0.169406         0.051605        -4.808589        -0.796020         0.000194        -1.002603        -1.410540        -0.392639       -17.091259        -4.849846        -2.077111       -17.097189        -4.512235        -2.105595         6.568442         0.965852        -0.032905 
   181       -17.046750        -4.343375        -2.119199         0.306423        -0.011984         0.083855         0.996406        26.774890        -0.804902         3.762965         0.036190         0.169406         0.053408        -4.810504        -0.686623         0.000144        -1.002627        -1.410553        -0.392664       -17.097189        -4.512235        -2.105595       -17.103119        -4.174623        -2.134079         6.891733         0.941516        -0.038921 
   182       -17.050876        -4.005771        -2.147766         0.304236        -0.010074         0.083890         0.996424        26.774890        -0.804902         3.762965         0.037412         0.169406         0.055211        -4.812419        -0.577225         0.000102        -1.002648        -1.410563        -0.392685       -17.103119        -4.174623        -2.134079       -17.109049        -3.837012        -2.162562         7.205757         0.909193        -0.056482 
   183       -17.055002        -3.668167        -2.176340         0.301598        -0.008165         0.083924         0.996439        26.774890        -0.804902         3.762965         0.038634         0.169406         0.057013        -4.814334        -0.467828         0.000067        -1.002666        -1.410572        -0.392702       -17.109049        -3.837012        -2.162562       -17.114979        -3.499400        -2.191046         7.506230         0.858075        -0.094391 
   184       -17.059128        -3.330563        -2.204921         0.298594        -0.006256         0.083959         0.996450        26.774890        -0.804902         3.762965         0.039855         0.169406         0.058816        -4.816249        -0.358431         0.000039        -1.002680        -1.410579        -0.392716       -17.114979        -3.499400        -2.191046       -17.120908        -3.161788        -2.219530         7.781746         0.742477        -0.246797 
   185       -17.063255        -2.992960        -2.233509         0.298206        -0.004346         0.083993         0.996457        26.774890        -0.804902         3.762965         0.041077         0.169406         0.060619        -4.818163        -0.249034         0.000019        -1.002690        -1.410584        -0.392726       -17.120908        -3.161788        -2.219530       -17.126838        -2.824177        -2.248013         8.005325         0.579367        -0.234623 
   186       -16.938387        -5.356253        -2.034318         0.258444         0.033446         0.084744         0.995841        26.774890        -0.804902         3.762965         0.032539         0.169405         0.048019        -4.864010         1.916697         0.000440        -0.392521        -1.105499         0.217532       -16.985219        -5.524915        -2.018392       -16.987541        -5.187318        -2.047043         7.254185         1.079490         0.206257 
   187       -16.938905        -5.018667        -2.063100         0.257736         0.034875         0.084749         0.995792        26.774890        -0.804902         3.762965         0.033764         0.169405         0.049827        -4.864572         1.998606         0.000478        -0.392502        -1.105490         0.217551       -16.987541        -5.187318        -2.047043       -16.989864        -4.849721        -2.075694         7.635704         1.125979        -0.069045 
   188       -16.939423        -4.681082        -2.091887         0.256238         0.036304         0.084755         0.995740        26.774890        -0.804902         3.762965         0.034989         0.169405         0.051636        -4.865134         2.080515         0.000518        -0.392482        -1.105480         0.217571       -16.989864        -4.849721        -2.075694       -16.992186        -4.512125        -2.104344         8.010126         1.089280        -0.039271 
   189       -16.939942        -4.343497        -2.120679         0.254606         0.037732         0.084760         0.995687        26.774890        -0.804902         3.762965         0.036215         0.169405         0.053444        -4.865696         2.162423         0.000560        -0.392461        -1.105469         0.217592       -16.992186        -4.512125        -2.104344       -16.994509        -4.174528        -2.132995         8.374495         1.060520        -0.045616 
   190       -16.940460        -4.005912        -2.149476         0.252722         0.039161         0.084765         0.995631        26.774890        -0.804902         3.762965         0.037440         0.169405         0.055252        -4.866259         2.244332         0.000603        -0.392439        -1.105459         0.217613       -16.994509        -4.174528        -2.132995       -16.996831        -3.836931        -2.161646         8.728060         1.023537        -0.063537 
   191       -16.940979        -3.668328        -2.178279         0.250602         0.040589         0.084770         0.995573        26.774890        -0.804902         3.762965         0.038665         0.169405         0.057060        -4.866821         2.326241         0.000648        -0.392417        -1.105447         0.217636       -16.996831        -3.836931        -2.161646       -16.999153        -3.499334        -2.190296         9.066470         0.967723        -0.101198 
   192       -16.941499        -3.330745        -2.207086         0.248681         0.042018         0.084775         0.995514        26.774890        -0.804902         3.762965         0.039890         0.169405         0.058868        -4.867383         2.408150         0.000694        -0.392394        -1.105436         0.217659       -16.999153        -3.499334        -2.190296       -17.001476        -3.161737        -2.218947         9.380180         0.869063        -0.189997 
   193       -16.942018        -2.993161        -2.235899         0.249370         0.043446         0.084779         0.995452        26.774890        -0.804902         3.762965         0.041115         0.169405         0.060676        -4.867946         2.490059         0.000742        -0.392370        -1.105424         0.217683       -17.001476        -3.161737        -2.218947       -17.003798        -2.824140        -2.247598         9.656547         0.784345        -0.060050 
   194       -16.842404        -5.356721        -2.039679         0.201402         0.078030         0.084873         0.993332        26.774890        -0.804902         3.762965         0.032620         0.169405         0.048139        -4.883627         4.475311        -0.001327         0.216647        -0.800915         0.826651       -16.891039        -5.525186        -2.021465       -16.889754        -5.187615        -2.050409         8.329766         1.204009         0.098915 
   195       -16.839315        -5.019165        -2.068792         0.200510         0.078586         0.084867         0.993288        26.774890        -0.804902         3.762965         0.033848         0.169405         0.049951        -4.883505         4.507317        -0.001346         0.216637        -0.800920         0.826641       -16.889754        -5.187615        -2.050409       -16.888469        -4.850044        -2.079352         8.744487         1.217160        -0.060100 
   196       -16.836225        -4.681608        -2.097906         0.199004         0.079143         0.084861         0.993245        26.774890        -0.804902         3.762965         0.035076         0.169405         0.051763        -4.883382         4.539324        -0.001365         0.216628        -0.800925         0.826632       -16.888469        -4.850044        -2.079352       -16.887184        -4.512473        -2.108296         9.150416         1.181660        -0.044678 
   197       -16.833136        -4.344052        -2.127022         0.197439         0.079700         0.084855         0.993201        26.774890        -0.804902         3.762965         0.036303         0.169405         0.053575        -4.883260         4.571331        -0.001385         0.216618        -0.800930         0.826622       -16.887184        -4.512473        -2.108296       -16.885899        -4.174902        -2.137240         9.545461         1.149207        -0.051109 
   198       -16.830048        -4.006496        -2.156141         0.195716         0.080257         0.084849         0.993156        26.774890        -0.804902         3.762965         0.037531         0.169405         0.055387        -4.883138         4.603338        -0.001404         0.216609        -0.800935         0.826612       -16.885899        -4.174902        -2.137240       -16.884613        -3.837331        -2.166184         9.928445         1.108544        -0.068908 
   199       -16.826959        -3.668940        -2.185261         0.193887         0.080814         0.084843         0.993112        26.774890        -0.804902         3.762965         0.038759         0.169405         0.057199        -4.883016         4.635345        -0.001424         0.216599        -0.800940         0.826602       -16.884613        -3.837331        -2.166184       -16.883328        -3.499760        -2.195128        10.295191         1.050878        -0.101293 
   200       -16.823871        -3.331384        -2.214384         0.192389         0.081371         0.084837         0.993067        26.774890        -0.804902         3.762965         0.039987         0.169405         0.059011        -4.882894         4.667352        -0.001444         0.216589        -0.800944         0.826593       -16.883328        -3.499760        -2.195128       -16.882043        -3.162189        -2.224072        10.638477         0.968849        -0.140817 
   201       -16.820782        -2.993829        -2.243508         0.192985         0.081927         0.084831         0.993021        26.774890        -0.804902         3.762965         0.041215         0.169405         0.060823        -4.882771         4.699359        -0.001464         0.216579        -0.800949         0.826583       -16.882043        -3.162189        -2.224072       -16.880758        -2.824618        -2.253015        10.956815         0.947178         0.076855 
   202       -16.746420        -5.357554        -2.049114         0.131369         0.118099         0.084154         0.989429        26.774890        -0.804902         3.762965         0.032750         0.169405         0.048330        -4.861510         6.782410        -0.011621         0.821523        -0.498478         1.431341       -16.796859        -5.525831        -2.028781       -16.791966        -5.188291        -2.058074         9.046513         1.287913         0.029421 
   203       -16.739724        -5.020034        -2.078633         0.130841         0.118339         0.084149         0.989401        26.774890        -0.804902         3.762965         0.033982         0.169405         0.050149        -4.861307         6.796270        -0.011669         0.821499        -0.498489         1.431318       -16.791966        -5.188291        -2.058074       -16.787073        -4.850750        -2.087367         9.483911         1.280259        -0.052012 
   204       -16.733027        -4.682513        -2.108153         0.130014         0.118580         0.084143         0.989373        26.774890        -0.804902         3.762965         0.035214         0.169405         0.051967        -4.861104         6.810131        -0.011716         0.821475        -0.498501         1.431294       -16.787073        -4.850750        -2.087367       -16.782181        -4.513210        -2.116660         9.911819         1.246368        -0.048020 
   205       -16.726331        -4.344993        -2.137673         0.129178         0.118820         0.084137         0.989345        26.774890        -0.804902         3.762965         0.036446         0.169405         0.053785        -4.860901         6.823992        -0.011764         0.821452        -0.498513         1.431270       -16.782181        -4.513210        -2.116660       -16.777288        -4.175670        -2.145953        10.328409         1.211714        -0.054260 
   206       -16.719634        -4.007472        -2.167195         0.128268         0.119060         0.084131         0.989316        26.774890        -0.804902         3.762965         0.037678         0.169405         0.055603        -4.860698         6.837853        -0.011812         0.821428        -0.498525         1.431246       -16.777288        -4.175670        -2.145953       -16.772396        -3.838130        -2.175246        10.732219         1.169025        -0.071739 
   207       -16.712938        -3.669952        -2.196717         0.127330         0.119300         0.084125         0.989288        26.774890        -0.804902         3.762965         0.038910         0.169405         0.057421        -4.860495         6.851714        -0.011860         0.821404        -0.498537         1.431222       -16.772396        -3.838130        -2.175246       -16.767503        -3.500589        -2.204539        11.119280         1.111201        -0.098928 
   208       -16.706242        -3.332431        -2.226241         0.126656         0.119540         0.084119         0.989259        26.774890        -0.804902         3.762965         0.040142         0.169405         0.059240        -4.860292         6.865575        -0.011908         0.821380        -0.498549         1.431199       -16.767503        -3.500589        -2.204539       -16.762611        -3.163049        -2.233832        11.484111         1.040640        -0.109334 
   209       -16.699546        -2.994911        -2.255765         0.127166         0.119781         0.084113         0.989231        26.774890        -0.804902         3.762965         0.041374         0.169405         0.061058        -4.860089         6.879435        -0.011957         0.821356        -0.498561         1.431175       -16.762611        -3.163049        -2.233832       -16.757718        -2.825509        -2.263125        11.831593         1.054557         0.150408 
