Flight configuration defined in input file = FW_Input.txt
Angle of attack sweep alpha = 8.000
Flight Condition number = 1
number of timesteps = 25
number of spanwise strips = 123

strip     x_ref         y_ref         z_ref         Gamma0        Cfx           Cfy           Cfz           Cfn           Cd            Cl            Cm            Cn            Ref. area     Ref. span     Ref. lngth    Ref-l cl      Ref-l cm      Ref-l cn      x1            y1            z1            chord1        x2            y2            z2            chord2        Gamma1        Gamma2        cn1           cn0           cn2           A_te          B_te          C_te          
16        0.449167      -8.536667     0.825778      4.385623      0.022177      0.254086      1.102613      1.131633      0.014606      -77.596321    -1.080290     2.136809      0.035597      0.125205      0.284313      0.125205      0.284313      0.284313      0.460333      -8.597333     0.841222      0.273456      0.438000      -8.476000     0.810333      0.284160      4.170352      4.587123      1.127580      1.140506      1.085105      4.385623      3.328705      -1.757113     
17        0.426833      -8.415333     0.794889      4.777753      0.021040      0.256543      1.113160      1.142454      0.013397      -77.201748    -0.944745     2.001587      0.038365      0.125205      0.306415      0.125205      0.306415      0.306415      0.438000      -8.476000     0.810333      0.295558      0.415667      -8.354667     0.779444      0.306263      4.587123      4.960420      1.147519      1.152860      1.107412      4.777753      2.981486      -1.016090     
18        0.404500      -8.294000     0.764000      5.136327      0.020472      0.257120      1.115591      1.144949      0.012813      -76.230920    -0.819036     1.902941      0.041132      0.125205      0.328517      0.125205      0.328517      0.328517      0.415667      -8.354667     0.779444      0.317660      0.393333      -8.233333     0.748556      0.328365      4.960420      5.306678      1.154564      1.155999      1.116927      5.136327      2.765529      -0.708738     
19        0.382167      -8.172667     0.733111      5.471953      0.020391      0.256635      1.113467      1.142770      0.012746      -74.948470    -0.705123     1.835749      0.043899      0.125205      0.350619      0.125205      0.350619      0.350619      0.393333      -8.233333     0.748556      0.339762      0.371000      -8.112000     0.717667      0.350467      5.306678      5.632628      1.154809      1.153904      1.119538      5.471953      2.603330      -0.586731     
20        0.359833      -8.051333     0.702222      5.788725      0.020673      0.255473      1.108460      1.137632      0.013061      -73.479093    -0.602773     1.791432      0.046667      0.125205      0.372721      0.125205      0.372721      0.372721      0.371000      -8.112000     0.717667      0.361864      0.348667      -7.990667     0.686778      0.372569      5.632628      5.940263      1.150874      1.148317      1.117809      5.788725      2.457043      -0.581642     
21        0.337500      -7.930000     0.671333      6.086732      0.021150      0.253836      1.101436      1.130423      0.013588      -71.888278    -0.511005     1.758729      0.049434      0.125205      0.394823      0.125205      0.394823      0.394823      0.348667      -7.990667     0.686778      0.383967      0.326333      -7.869333     0.655889      0.394671      5.940263      6.227623      1.143866      1.139841      1.112842      6.086732      2.295119      -0.711632     
22        0.315167      -7.808667     0.640444      6.362473      0.021442      0.252125      1.094176      1.122966      0.013931      -70.296761    -0.427954     1.712361      0.052201      0.125205      0.416925      0.125205      0.416925      0.416925      0.326333      -7.869333     0.655889      0.406069      0.304000      -7.748000     0.625000      0.416773      6.227623      6.490818      1.133928      1.128315      1.104805      6.362473      2.102106      -0.829941     
23        0.286375      -7.535750     0.597625      6.888474      0.017450      0.132213      1.137402      1.145114      0.013508      -20.449626    -0.362775     0.367482      0.189178      0.428020      0.441983      0.428020      0.441983      0.441983      0.304000      -7.748000     0.625000      0.428155      0.268750      -7.323500     0.570250      0.438408      6.490818      7.226177      1.120884      1.152338      1.094672      6.888474      1.718049      -0.654512     
24        0.251125      -7.111250     0.542875      7.523142      0.015563      0.135412      1.164291      1.172186      0.011527      -19.762643    -0.262142     0.305101      0.201228      0.428020      0.470136      0.428020      0.470136      0.470136      0.268750      -7.323500     0.570250      0.456335      0.233500      -6.899000     0.515500      0.466560      7.226177      7.798586      1.170813      1.183146      1.145153      7.523142      1.337343      -0.234946     
25        0.215875      -6.686750     0.488125      8.058651      0.013539      0.136930      1.176654      1.184634      0.009459      -18.789505    -0.170424     0.245656      0.213278      0.428020      0.498289      0.428020      0.498289      0.498289      0.233500      -6.899000     0.515500      0.484516      0.198250      -6.474500     0.460750      0.494713      7.798586      8.309478      1.190064      1.195759      1.165536      8.058651      1.193617      -0.100848     
26        0.180625      -6.262250     0.433375      8.562507      0.011919      0.137952      1.184873      1.192911      0.007808      -17.729456    -0.085832     0.196867      0.225328      0.428020      0.526442      0.428020      0.526442      0.526442      0.198250      -6.474500     0.460750      0.512699      0.163000      -6.050000     0.406000      0.522865      8.309478      8.829179      1.198323      1.202578      1.175024      8.562507      1.214198      0.148934      
27        0.152813      -5.881250     0.391125      9.046513      0.011016      0.097306      1.196228      1.200202      0.008115      -21.202641    -0.030486     0.205202      0.188043      0.338809      0.555011      0.338809      0.555011      0.555011      0.163000      -6.050000     0.406000      0.540772      0.142625      -5.712500     0.376250      0.559244      8.829179      9.265536      1.207172      1.205153      1.167298      9.046513      1.287913      0.029421      
28        0.132438      -5.543750     0.361375      9.483911      0.011747      0.097016      1.193461      1.197423      0.008855      -19.956636    0.000533      0.201992      0.197865      0.338809      0.584002      0.338809      0.584002      0.584002      0.142625      -5.712500     0.376250      0.569754      0.122250      -5.375000     0.346500      0.588234      9.265536      9.699300      1.202392      1.200704      1.164616      9.483911      1.280259      -0.052012     
29        0.112062      -5.206250     0.331625      9.911819      0.012282      0.096615      1.189280      1.193225      0.009402      -18.693991    0.028919      0.194135      0.207688      0.338809      0.612992      0.338809      0.612992      0.612992      0.122250      -5.375000     0.346500      0.598736      0.101875      -5.037500     0.316750      0.617225      9.699300      10.121581     1.197755      1.195532      1.161876      9.911819      1.246368      -0.048020     
30        0.091688      -4.868750     0.301875      10.328409     0.012782      0.096101      1.183615      1.187538      0.009917      -17.417900    0.054357      0.184766      0.217510      0.338809      0.641983      0.338809      0.641983      0.641983      0.101875      -5.037500     0.316750      0.627718      0.081500      -4.700000     0.287000      0.646215      10.121581     10.532122     1.192193      1.189523      1.158067      10.328409     1.211714      -0.054260     
31        0.071313      -4.531250     0.272125      10.732219     0.013299      0.095470      1.176482      1.180378      0.010452      -16.133048    0.077270      0.174680      0.227332      0.338809      0.670973      0.338809      0.670973      0.670973      0.081500      -4.700000     0.287000      0.656701      0.061125      -4.362500     0.257250      0.675206      10.532122     10.928198     1.185799      1.182625      1.153300      10.732219     1.169025      -0.071739     
32        0.050938      -4.193750     0.242375      11.119280     0.013756      0.094711      1.167689      1.171553      0.010931      -14.841419    0.097732      0.162870      0.237154      0.338809      0.699964      0.338809      0.699964      0.699964      0.061125      -4.362500     0.257250      0.685683      0.040750      -4.025000     0.227500      0.704196      10.928198     11.304684     1.178387      1.174529      1.147407      11.119280     1.111201      -0.098928     
33        0.030563      -3.856250     0.212625      11.484111     0.013918      0.093818      1.157024      1.160851      0.011120      -13.545518    0.115327      0.146904      0.246977      0.338809      0.728954      0.338809      0.728954      0.728954      0.040750      -4.025000     0.227500      0.714666      0.020375      -3.687500     0.197750      0.733187      11.304684     11.657263     1.169548      1.164823      1.140005      11.484111     1.040640      -0.109334     
34        0.010187      -3.518750     0.182875      11.831593     0.014002      0.092949      1.146298      1.150090      0.011230      -12.270299    0.128302      0.130636      0.256799      0.338809      0.757944      0.338809      0.757944      0.757944      0.020375      -3.687500     0.197750      0.743649      -0.000000     -3.350000     0.168000      0.762177      11.657263     12.014556     1.159021      1.154167      1.130846      11.831593     1.054557      0.150408      
35        0.000000      -3.165625     0.157500      12.199416     0.015312      0.065240      1.153753      1.155621      0.013364      -10.207186    0.148470      0.120130      0.287200      0.369349      0.777584      0.369349      0.777584      0.777584      0.000000      -3.350000     0.168000      0.772552      0.000000      -2.981250     0.147000      0.782617      12.014556     12.345675     1.149854      1.159990      1.135067      12.199416     0.896494      -0.565922     
